11/09/2000 Kansas                  99 UCLA                    98 N New York, NY
03/04/2001 Chicago St.             72 Valparaiso              84 NT Fort Wayne, IN
03/04/2001 Old Dominion            54 NC Wilmington           57 NT Richmond, VA
03/04/2001 Bucknell                64 Navy                    88 T
03/04/2001 Wake Forest             76 North Carolina St.      58
03/04/2001 Missouri                59 Kansas                  75
03/04/2001 Georgetown              79 Notre Dame              72
03/04/2001 IUPUI                   54 Missouri Kansas City    52 NT Fort Wayne, IN
03/04/2001 Northeastern            66 Delaware               110 T
03/04/2001 Siena                   64 Canisius                76 nT Buffalo, NY
03/04/2001 Indiana St.             87 Creighton               74 NT St. Louis, MO
03/04/2001 James Madison           36 George Mason            62 NT Richmond, VA
03/04/2001 Chattanooga             66 NC Greensboro           67 NT Greenville, SC
03/04/2001 Duke                    95 North Carolina          81
03/04/2001 Lehigh                  57 Holy Cross              69 NT Annapolis, MD
03/04/2001 Illinois                67 Minnesota               59
03/04/2001 Butler                  66 Wright St.              58 T
03/04/2001 Illinois St.            66 Bradley                 73 NT St. Louis, MO
03/04/2001 Pacific                 72 Long Beach St.          82
03/04/2001 Western Illinois        53 Southern Utah           66 NT Fort Wayne, IN
03/04/2001 MD Baltimore County     54 Monmouth (NJ)           67 NT Trenton, NJ
03/04/2001 Cleveland St.           81 Detroit                 91 NT Dayton, OH
03/04/2001 Louisiana Tech          56 Louisiana Lafayette     63 NT Mobile, AL
03/04/2001 Santa Clara             84 Pepperdine              78 NT San Diego, CA
03/04/2001 Oral Roberts            73 Youngstown St.          70 NT Fort Wayne, IN
03/04/2001 New Orleans             73 Arkansas St.            82 NT Mobile, AL
03/04/2001 Gonzaga                 76 San Diego               68 T
03/05/2001 Morgan St.              76 MD Eastern Shore        64 NT Richmond, VA
03/05/2001 IUPUI                   54 Valparaiso              65 NT Fort Wayne, IN
03/05/2001 Florida A&M             70 North Carolina A&T      86 NT Richmond, VA
03/05/2001 Northern Illinois       57 Ball St.                89 T
03/05/2001 Iona                    74 Canisius                67 nT Buffalo, NY
03/05/2001 Akron                   56 Miami (OH)              69 T
03/05/2001 Western Michigan        68 Bowling Green           74 T
03/05/2001 George Mason            35 NC Wilmington           33 NT Richmond, VA
03/05/2001 Buffalo                 78 Ohio                   101 T
03/05/2001 Arkansas St.            53 South Alabama           76 T
03/05/2001 Eastern Michigan        43 Toledo                  67 T
03/05/2001 Oral Roberts            62 Southern Utah           73 NT Fort Wayne, IN
03/05/2001 Indiana St.             69 Bradley                 63 NT St. Louis, MO
03/05/2001 Monmouth (NJ)           67 St. Francis (NY)        64 NT Trenton, NJ
03/05/2001 Louisiana Lafayette     75 Western Kentucky        82 NT Mobile, AL
03/05/2001 Santa Clara             77 Gonzaga                 80 NT San Diego, CA
03/06/2001 Northwestern St.        68 Nicholls St.            61 T
03/06/2001 Texas Arlington         98 Sam Houston St.        103 T
03/06/2001 Bethune Cookman         63 Howard                  62 NT Richmond, VA
03/06/2001 Prairie View A&M        72 Alabama St.             91 T
03/06/2001 Detroit                 38 Butler                  53 NT Dayton, OH
03/06/2001 Pennsylvania            52 Princeton               68
03/06/2001 Louisiana Monroe        78 McNeese St.             83 T
03/06/2001 Texas Southern          59 Mississippi Valley St.  58 T
03/06/2001 Jackson St.             76 Alcorn St.             102 T
03/06/2001 Grambling               68 Southern                85 T
03/06/2001 SW Texas St.            69 Texas San Antonio       71 T
03/06/2001 Western Kentucky        64 South Alabama           54 T
03/06/2001 Nevada                  44 Rice                    60 NT Tulsa, OK
03/06/2001 Southern Utah           62 Valparaiso              59 NT Fort Wayne, IN
03/07/2001 Villanova               82 West Virginia           71 NT New York, NY
03/07/2001 DePaul                  59 South Florida           63 NT Louisville, KY
03/07/2001 Seton Hall              78 St. John's (NY)         66 T
03/07/2001 Morgan St.              64 Hampton                 76 NT Richmond, VA
03/07/2001 Fordham                 67 La Salle                86 nT Philadelphia, PA
03/07/2001 Houston                 65 St. Louis               78 NT Louisville, KY
03/07/2001 Rhode Island            59 Dayton                  85 NT Philadelphia, PA
03/07/2001 UAB                     74 Louisville              61 T
03/07/2001 Yale                    80 Brown                   90
03/07/2001 Pittsburgh              78 Miami (FL)              69 NT New York, NY
03/07/2001 Duquesne                65 George Washington       88 NT Philadelphia, PA
03/07/2001 Connecticut             75 Syracuse                86 NT New York, NY
03/07/2001 Tulane                  67 Marquette               72 NT Louisville, KY
03/07/2001 Bethune Cookman         47 South Carolina St.      53 NT Richmond, VA
03/08/2001 Air Force               54 Brigham Young           69 NT Las Vegas, NV
03/08/2001 Pittsburgh              66 Notre Dame              54 NT New York, NY
03/08/2001 Dayton                  63 Temple                  76 nT Philadelphia, PA
03/08/2001 Southern Methodist      70 Texas El Paso           74 NT Tulsa, OK
03/08/2001 Alabama                 78 Vanderbilt              59 nT Nashville, TN
03/08/2001 Weber St.               86 Idaho St.               67 NT Northridge, CA
03/08/2001 San Diego St.           58 Wyoming                 73 NT Las Vegas, NV
03/08/2001 Texas A&M               62 Missouri                77 NT Kansas City, MO
03/08/2001 Marquette               64 Memphis                 71 NT Louisville, KY
03/08/2001 San Jose St.            53 Tulsa                   64 T
03/08/2001 Syracuse                55 Providence              54 NT New York, NY
03/08/2001 Coppin St.              66 Norfolk St.             78 NT Richmond, VA
03/08/2001 LSU                     63 Georgia                 62 NT Nashville, TN
03/08/2001 Southern California     85 Washington              56
03/08/2001 UCLA                    86 Washington St.          76
03/08/2001 Arizona St.             67 California              86
03/08/2001 Arizona                 76 Stanford                75
03/08/2001 Montana St.             62 Northern Arizona        65 NT Northridge, CA
03/08/2001 Colorado                84 Baylor                  86 NT Kansas City, MO
03/08/2001 Pacific                 71 Cal Santa Barbara       69 NT Anaheim, CA
03/08/2001 Villanova               79 Boston College          93 NT New York, NY
03/08/2001 La Salle                74 St. Joseph's (PA)       82 NT Philadelphia, PA
03/08/2001 Miami (OH)              65 Central Michigan        56 NT Cleveland, OH
03/08/2001 Rice                    52 Fresno St.              60 NT Tulsa, OK
03/08/2001 South Florida           74 Charlotte               77 NT Louisville, KY
03/08/2001 Auburn                  66 Tennessee               73 NT Nashville, TN
03/08/2001 Minnesota               77 Purdue                  91 NT Chicago, IL
03/08/2001 North Carolina A&T      83 Delaware St.            73 NT Richmond, VA
03/08/2001 Seton Hall              58 Georgetown              40 NT New York, NY
03/08/2001 St. Bonaventure         58 Massachusetts           79 NT Philadelphia, PA
03/08/2001 Ohio                    64 Toledo                  63 NT Cleveland, OH
03/08/2001 Boise St.               95 Long Beach St.          70 NT Anaheim, CA
03/08/2001 South Carolina          69 Mississippi St.         62 NT Nashville, TN
03/08/2001 Texas Tech              59 Oklahoma St.            71 NT Kansas City, MO
03/08/2001 St. Louis               54 Southern Mississippi    63 NT Louisville, KY
03/08/2001 Hawaii                  99 TCU                     79 NT Tulsa, OK
03/08/2001 Michigan                80 Penn St.                82 NT Chicago, IL
03/08/2001 Cal St. Fullerton       43 Utah St.                74 NT Anaheim, CA
