date,visitor,visitor_score,home,home_score,notes,location
11/24/2001,Western Carolina,73,Coastal Carolina,79,,
11/24/2001,Francis Marion,45,College of Charleston,81,,
11/24/2001,Barton,61,Appalachian St.,107,,
11/24/2001,Marist,59,Massachusetts,66,,
11/24/2001,Towson,40,Georgetown,91,,
11/24/2001,Canisius,56,Buffalo,58,,
11/24/2001,Stanford,78,Purdue,62,n,"Indianapolis, IN"
11/24/2001,North Texas,58,Oklahoma St.,77,,
11/24/2001,Eastern Washington,68,Minnesota,86,,
11/24/2001,Morehead St.,75,Kentucky,94,,
11/24/2001,Mississippi,67,Kansas St.,65,,
11/24/2001,Virginia Tech,46,Old Dominion,55,,
11/24/2001,Hofstra,60,South Florida,79,N,"Moon Township, PA"
11/24/2001,Delaware St.,53,Maryland,77,,
11/24/2001,LSU,64,Hawaii Hilo,62,,
11/24/2001,Coppin St.,68,Morgan St.,66,NS,"Baltimore, MD"
11/24/2001,Bluefield College,49,Tennessee Tech,87,,
11/24/2001,Texas Lutheran,52,Stephen F. Austin,71,,
11/24/2001,Pacific,65,Southern Mississippi,50,N,"Albuquerque, NM"
11/24/2001,Chicago St.,42,Northwestern,80,,
11/24/2001,MD Eastern Shore,55,Missouri Kansas City,58,,
11/24/2001,SE Louisiana,46,Memphis,65,,
11/24/2001,Texas A&M,77,Lamar,74,,
11/24/2001,Weber St.,73,Wisconsin,69,N,"Hilo, HI"
11/24/2001,Gonzaga,63,Marquette,72,N,"Anchorage, AK"
11/24/2001,Eastern Kentucky,78,Wyoming,98,,
11/24/2001,Texas,71,Indiana,77,N,"Anchorage, AK"
11/24/2001,Missouri,72,Xavier (OH),60,n,"Indianapolis, IN"
11/24/2001,Texas Southern,63,Texas Pan American,96,,
11/24/2001,New Orleans,80,Nicholls St.,66,,
11/24/2001,Valdosta St.,56,South Alabama,64,,
11/24/2001,Wisconsin Milwaukee,69,Valparaiso,82,,
11/24/2001,Morris Brown,41,Tulsa,88,,
11/24/2001,Winthrop,65,Nebraska,73,,
11/24/2001,Arkansas Pine Bluff,52,Arkansas Little Rock,76,,
11/24/2001,Georgia Southern,77,Wichita St.,97,,
11/24/2001,SE Missouri St.,63,SW Missouri St.,73,,
11/24/2001,Mississippi St.,79,Louisiana Lafayette,71,,
11/24/2001,Nevada,61,Arkansas St.,91,,
11/24/2001,Pennsylvania,84,Iowa St.,77,N,"Las Vegas, NV"
11/24/2001,Olivet Nazarene,71,IUPUI,96,,
11/24/2001,Stetson,82,Birmingham Southern,69,,
11/24/2001,Florida A&M,98,Bethune Cookman,77,,
11/24/2001,Mobile,65,Alabama St.,61,,
11/24/2001,Murray St.,77,Western Kentucky,101,,
11/24/2001,Dayton,57,Villanova,59,,
11/24/2001,Auburn,56,Rutgers,57,,
11/24/2001,Toledo,64,George Mason,67,,
11/24/2001,Penn St.,65,Boston College,88,,
11/24/2001,Bucknell,44,St. Francis (PA),59,,
11/24/2001,Harvard,64,Lehigh,62,,
11/24/2001,Gardner Webb,67,James Madison,85,,
11/24/2001,NC Wilmington,74,High Point,66,,
11/24/2001,Siena,69,Fordham,78,,
11/24/2001,Central Florida,82,East Carolina,72,,
11/24/2001,UNLV,61,Cincinnati,74,,
11/24/2001,Stony Brook,51,Binghamton,53,NS,"Washington, DC"
11/24/2001,Tennessee,55,St. John's (NY),69,N,"Anchorage, AK"
11/24/2001,Arizona St.,70,Brigham Young,82,,
11/24/2001,Kent St.,83,Robert Morris,55,,
11/24/2001,St. Louis,67,Georgia Tech,54,N,"Las Vegas, NV"
11/24/2001,Bradley,84,Western Illinois,69,,
11/24/2001,NC Greensboro,58,Middle Tennessee St.,74,,
11/24/2001,Iona,61,Rhode Island,66,,
11/24/2001,Northern Illinois,63,Loyola Chicago,75,,
11/24/2001,Wofford,82,Clemson,85,,
11/24/2001,Oregon St.,72,Alaska Anchorage,63,,
11/24/2001,Norfolk St.,67,Tulane,89,,
11/24/2001,Illinois St.,46,Pittsburgh,65,n,"Moon Township, PA"
11/24/2001,Air Force,53,Navy,71,,
11/24/2001,Lafayette,69,Miami (FL),79,,
11/24/2001,Wagner,100,Brown,103,,
11/24/2001,Georgia St.,52,Central Michigan,76,,
11/24/2001,Albany (NY),65,Quinnipiac,79,,
11/24/2001,Howard,72,St. Francis (NY),85,,
11/24/2001,IUPU Ft. Wayne,62,Wright St.,75,,
11/24/2001,Belmont,37,Jacksonville,58,,
11/24/2001,Drexel,55,Rider,68,,
11/24/2001,Evansville,78,Tennessee St.,101,,
11/24/2001,Tougaloo,70,Alcorn St.,82,,
11/25/2001,Hofstra,82,Illinois St.,80,N,"Moon Township, PA"
11/25/2001,Troy St.,73,Maine,71,,
11/25/2001,Oakland,77,Robert Morris,53,,
11/25/2001,St. Peter's,58,Boston University,70,,
11/25/2001,Cal Irvine,64,Kent St.,75,N,"Moon Township, PA"
11/25/2001,Oral Roberts,68,Colgate,80,,
11/25/2001,Akron,90,Liberty,56,N,"Honolulu, HI"
11/25/2001,SW Texas St.,99,Texas A&M Corpus Chris,89,,
11/25/2001,South Florida,69,Pittsburgh,63,n,"Moon Township, PA"
11/25/2001,Colorado,75,St. Joseph's (PA),81,,
11/25/2001,Hampton,83,Hawaii Pacific,76,,
11/25/2001,Monmouth (NJ),48,Notre Dame,85,N,"Honolulu, HI"
11/25/2001,Colorado St.,69,Weber St.,72,N,"Hilo, HI"
11/25/2001,Chattanooga,57,Vanderbilt,69,N,"Honolulu, HI"
11/25/2001,Portland,62,Duke,104,,
11/25/2001,Wisconsin,57,Hawaii,60,n,"Hilo, HI"
11/25/2001,Mercer,54,LSU,84,N,"Hilo, HI"
11/25/2001,Louisiana Monroe,94,TCU,90,,
11/25/2001,South Carolina St.,69,Hawaii Hilo,87,,
11/25/2001,Northern Iowa,83,Wisconsin Green Bay,79,,
11/25/2001,Indiana St.,49,Butler,69,,
11/25/2001,Youngstown St.,69,DePaul,107,,
11/26/2001,Vermont,77,Duquesne,82,,
11/26/2001,Loyola (MD),74,Fairleigh Dickinson,63,,
11/26/2001,William & Mary,62,The Citadel,67,,
11/26/2001,Appalachian St.,69,Charlotte,71,,
11/26/2001,Texas El Paso,56,Texas Tech,81,,
11/26/2001,Louisiana Lafayette,83,Bethune Cookman,73,,
11/26/2001,Grambling,69,Georgetown,103,,
11/26/2001,Cornell,62,Bucknell,71,,
11/26/2001,Arkansas St.,90,Jackson St.,79,,
11/26/2001,Wyoming,71,Denver,68,,
11/26/2001,Jamestown College,58,Montana St.,73,,
11/26/2001,Cal Santa Barbara,62,Southern California,73,,
11/26/2001,San Diego,56,Oregon St.,65,,
11/26/2001,Manhattan,111,Long Island,84,,
11/26/2001,Toccoa Falls,58,Western Carolina,133,,
11/26/2001,Marian,42,Austin Peay,75,,
11/26/2001,Texas A&M Kingsville,70,Texas A&M,91,,
11/26/2001,Delaware St.,61,Old Dominion,72,,
11/26/2001,Ohio,80,Navy,74,,
11/26/2001,Florida Atlantic,48,Miami (FL),74,,
11/26/2001,Samford,55,Georgia,61,,
11/26/2001,IUPU Ft. Wayne,80,Florida International,82,,
11/26/2001,East Tennessee St.,66,South Carolina,83,,
11/26/2001,Middle Tennessee St.,59,Belmont,65,,
11/26/2001,West Alabama,54,Southern,45,,
11/26/2001,Norfolk St.,54,New Orleans,61,,
11/26/2001,New Hampshire,58,Connecticut,110,,
11/26/2001,Florida A&M,72,Wofford,77,,
11/26/2001,NC Wilmington,72,Radford,85,,
11/26/2001,Cal St. Northridge,65,Howard,99,,
11/26/2001,Cal St. Monterey Bay,46,Long Beach St.,81,,
11/26/2001,Furman,78,Campbell,75,,
11/26/2001,Utah,61,Alabama,76,,
11/26/2001,MD Eastern Shore,65,Eastern Michigan,61,,
11/26/2001,Shepherd College,46,Marshall,96,,
11/27/2001,Northwestern St.,58,Hawaii,60,,
11/27/2001,La Salle,61,Villanova,58,,
11/27/2001,Rhode Island,59,Fairfield,57,,
11/27/2001,Tulane,76,VA Commonwealth,72,,
11/27/2001,Arkansas Little Rock,83,SE Missouri St.,74,,
11/27/2001,Evansville,61,Illinois Chicago,64,,
11/27/2001,Loyola Chicago,76,Tennessee Tech,87,,
11/27/2001,Adams St.,57,Southern Utah,67,,
11/27/2001,East Carolina,62,Virginia Tech,90,,
11/27/2001,Oregon,58,Massachusetts,62,n,"Springfield, MA"
11/27/2001,Portland St.,79,Cal Poly-SLO,100,,
11/27/2001,Western Kentucky,91,Creighton,94,,
11/27/2001,SW Missouri St.,63,Missouri Kansas City,69,,
11/27/2001,Rice,86,Stephen F. Austin,90,,
11/27/2001,NC Greensboro,70,Elon,55,,
11/27/2001,Northeastern,61,Harvard,68,,
11/27/2001,Warren Wilson,42,High Point,91,,
11/27/2001,Drake,74,Western Illinois,80,,
11/27/2001,Alcorn St.,60,Southern Mississippi,66,,
11/27/2001,Albany (NY),48,Siena,60,,
11/27/2001,Arkansas Monticello,66,Louisiana Tech,83,,
11/27/2001,Texas Southern,58,Lamar,87,,
11/27/2001,Savannah St.,39,Iowa St.,64,,
11/27/2001,Lehigh,47,Columbia,53,,
11/27/2001,McNeese St.,74,Auburn,78,,
11/27/2001,Oral Roberts,70,Binghamton,54,,
11/27/2001,Illinois,63,Maryland,76,,
11/27/2001,Charleston Southern,56,Georgia St.,67,,
11/27/2001,Holy Cross,47,Dartmouth,58,,
11/27/2001,San Jose St.,63,Santa Clara,65,,
11/27/2001,Cal San Diego,53,San Diego St.,98,,
11/27/2001,Minnesota,79,Wake Forest,85,,
11/27/2001,North Texas,74,Lipscomb,75,,
11/27/2001,Duke,80,Iowa,62,N,"Chicago, IL"
11/27/2001,Southern Methodist,90,Baylor,92,,
11/27/2001,Cal Riverside,64,Arizona St.,73,,
11/27/2001,Marietta,71,Eastern Kentucky,90,,
11/27/2001,Bradley,50,UAB,82,,
11/27/2001,Chicago St.,62,Wisconsin Green Bay,78,,
11/27/2001,Valparaiso,70,Northern Illinois,50,,
11/27/2001,Le Tourneau,62,Centenary,89,,
11/27/2001,Tennessee St.,73,Kansas St.,79,,
11/27/2001,Butler,74,Purdue,68,,
11/27/2001,St. Peter's,66,Lafayette,69,,
11/27/2001,North Carolina St.,50,Ohio St.,64,,
11/27/2001,Colgate,51,Syracuse,70,,
11/27/2001,Morgan St.,63,Western Michigan,83,,
11/27/2001,Birmingham Southern,53,Winthrop,67,,
11/28/2001,Texas Tech,81,New Mexico St.,80,,
11/28/2001,Washington St.,71,Montana,75,,
11/28/2001,Brigham Young,58,Cal Santa Barbara,68,,
11/28/2001,UNLV,64,Washington,77,,
11/28/2001,Cal Irvine,71,Loyola Marymount,59,,
11/28/2001,College of Charleston,76,American,70,,
11/28/2001,Sacred Heart,64,Yale,77,,
11/28/2001,Michigan,59,Bowling Green,65,,
11/28/2001,Wisconsin,61,Georgia Tech,62,,
11/28/2001,Xavier (OH),87,Miami (OH),58,,
11/28/2001,VMI,87,Morehead St.,98,,
11/28/2001,Drexel,80,Pennsylvania,89,,
11/28/2001,South Carolina,64,Wofford,49,,
11/28/2001,Methodist,65,Furman,87,,
11/28/2001,East Tennessee St.,77,NC Asheville,71,,
11/28/2001,Florida,108,New Hampshire,56,,
11/28/2001,Richmond,62,Radford,52,,
11/28/2001,Prairie View A&M,63,South Florida,86,,
11/28/2001,Emmanuel,61,Western Carolina,94,,
11/28/2001,Washington & Lee,55,William & Mary,70,,
11/28/2001,St. Joseph's (PA),84,Delaware,57,,
11/28/2001,Fordham,78,Iona,74,,
11/28/2001,Texas San Antonio,63,Nebraska,81,,
11/28/2001,Arkansas,79,Tulsa,75,,
11/28/2001,Dayton,55,Cincinnati,77,,
11/28/2001,Loyola New Orleans,57,Nicholls St.,66,,
11/28/2001,Alabama A&M,45,Mississippi St.,70,,
11/28/2001,Morris Brown,45,Mississippi,92,,
11/28/2001,Christian Brothers,54,Memphis,86,,
11/28/2001,Pittsburg St.,62,Kansas,105,,
11/28/2001,New Mexico,62,California,71,,
11/28/2001,Pepperdine,85,UCLA,78,,
11/28/2001,Cal St. Sacramento,64,St. Mary's (CA),78,,
11/28/2001,San Francisco,59,Nevada,84,,
11/28/2001,Portland,71,Idaho,66,,
11/28/2001,Fresno St.,73,Pacific,65,,
11/28/2001,Florida St.,50,Northwestern,57,,
11/28/2001,Idaho St.,59,Utah St.,64,,
11/28/2001,Florida A&M,58,Alabama St.,71,,
11/28/2001,Indiana,79,North Carolina,66,,
11/28/2001,Arkansas St.,77,Mississippi Valley St.,79,,
11/28/2001,SE Louisiana,43,South Alabama,71,,
11/28/2001,Indiana St.,50,Eastern Illinois,52,,
11/28/2001,Texas Arlington,89,Wichita St.,102,,
11/28/2001,SW Texas St.,88,TCU,91,,
11/28/2001,Clemson,79,Penn St.,66,,
11/28/2001,Central Michigan,64,Oklahoma,81,,
11/28/2001,Towson,46,LSU,83,,
11/28/2001,Kent St.,68,Kentucky,82,n,"Cincinnati, OH"
11/28/2001,Wyoming,57,Detroit,73,,
11/28/2001,Stony Brook,37,Rutgers,76,,
11/28/2001,Army,49,Notre Dame,86,,
11/28/2001,Arkansas Monticello,63,Marshall,93,,
11/28/2001,Bethune Cookman,61,Georgetown,91,,
11/28/2001,Coppin St.,44,George Mason,80,,
11/28/2001,Boston University,76,George Washington,79,,
11/28/2001,Rider,57,Princeton,69,,
11/28/2001,Brown,67,Providence,60,,
11/28/2001,Boston College,96,St. Bonaventure,82,n,"Buffalo, NY"
11/28/2001,Indiana Tech,82,IUPUI,109,,
11/29/2001,Winthrop,58,Niagara,63,N,"Hartford, CT"
11/29/2001,Duquesne,60,Ohio,73,,
11/29/2001,Cornell,58,Syracuse,76,,
11/29/2001,Charlotte,64,Temple,72,,
11/29/2001,Appalachian St.,66,Tennessee,97,,
11/29/2001,Tennessee St.,54,Wright St.,66,,
11/29/2001,Wagner,78,Fairleigh Dickinson,69,,
11/29/2001,Stetson,71,Florida Atlantic,82,,
11/29/2001,Long Island,64,Quinnipiac,94,,
11/29/2001,MD Baltimore County,77,St. Francis (PA),75,,
11/29/2001,Northeastern,56,Virginia Tech,79,,
11/29/2001,Navy,47,The Citadel,83,,
11/29/2001,Illinois St.,76,Georgia Southern,87,,
11/29/2001,Buffalo,55,Rhode Island,57,,
11/29/2001,Jacksonville,72,Central Florida,73,,
11/29/2001,Colorado St.,54,Gardner Webb,56,,
11/29/2001,Samford,69,Mercer,60,,
11/29/2001,Howard,71,Miami (FL),87,,
11/29/2001,Mount St. Mary's,57,Robert Morris,66,,
11/29/2001,Monmouth (NJ),51,Seton Hall,72,,
11/29/2001,North Carolina A&T,53,VA Commonwealth,66,,
11/29/2001,Marist,86,Lafayette,80,,
11/29/2001,Cal St. Fullerton,56,Baylor,92,,
11/29/2001,Chattanooga,63,Murray St.,72,,
11/29/2001,New Orleans,47,Oklahoma St.,95,,
11/29/2001,Illinois Chicago,68,Southern Illinois,76,,
11/29/2001,Cal Poly-SLO,64,Vanderbilt,69,,
11/29/2001,McNeese St.,61,Alabama,90,,
11/29/2001,Jackson St.,68,Missouri,106,,
11/29/2001,Jacksonville St.,52,Troy St.,70,,
11/29/2001,Grambling,64,Creighton,102,,
11/29/2001,Texas Pan American,66,Northern Iowa,74,,
11/29/2001,Youngstown St.,50,Valparaiso,80,,
11/29/2001,Campbell,78,Belmont,90,,
11/29/2001,Rice,61,Houston,62,,
11/29/2001,Central Connecticut,73,Hartford,59,,
11/29/2001,St. Mary's (MI),38,Tennessee Martin,109,,
11/29/2001,Texas A&M Corpus Chris,66,Loyola Chicago,86,,
11/29/2001,Arkansas Pine Bluff,42,Gonzaga,92,,
11/29/2001,Boise St.,42,Eastern Washington,47,,
11/30/2001,Akron,64,Oakland,71,N,"West Lafayette, IN"
11/30/2001,Austin Peay,54,Binghamton,51,N,"Muncie, IN"
11/30/2001,IUPU Ft. Wayne,68,Michigan St.,81,,
11/30/2001,Sam Houston St.,80,Northern Illinois,73,N,"Milwaukee, WI"
11/30/2001,Nebraska Omaha,65,San Jose St.,59,N,"Ames, IA"
11/30/2001,Winthrop,55,Hartford,58,,
11/30/2001,La Salle,63,Southern Methodist,72,N,"Iowa City, IA"
11/30/2001,Elon,65,Ball St.,106,,
11/30/2001,Denver,57,Manhattan,81,,
11/30/2001,Coastal Carolina,54,Clemson,83,,
11/30/2001,Lehigh,67,Dartmouth,72,,
11/30/2001,Oklahoma,69,Arkansas,54,,
11/30/2001,Florida International,55,Auburn,67,,
11/30/2001,William & Mary,58,Purdue,75,,
11/30/2001,Long Beach St.,56,Texas A&M,71,,
11/30/2001,Arkansas Little Rock,61,St. Louis,58,,
11/30/2001,Maine,65,Lamar,79,N,"East Lansing, MI"
11/30/2001,Montana St.,65,Air Force,70,N,"Fresno, CA"
11/30/2001,Niagara,55,Central Connecticut,60,n,"Hartford, CT"
11/30/2001,Wisconsin Milwaukee,62,Iowa St.,71,,
11/30/2001,Texas Southern,40,Marquette,76,,
11/30/2001,New Mexico Highlands,64,Northern Arizona,91,,
11/30/2001,Western Montana,62,Weber St.,90,,
11/30/2001,Alabama St.,64,Iowa,73,,
11/30/2001,Southern Utah,63,Oregon St.,73,,
11/30/2001,Cal Riverside,58,Fresno St.,75,,
12/01/2001,SW Texas St.,64,Stephen F. Austin,75,,
12/01/2001,Brigham Young,81,Utah St.,90,,
12/01/2001,Tulsa,73,Oral Roberts,66,,
12/01/2001,Elon,77,Binghamton,70,N,"Muncie, IN"
12/01/2001,Colorado,73,Georgia,81,,
12/01/2001,IUPU Ft. Wayne,65,Maine,73,N,"East Lansing, MI"
12/01/2001,Cal St. Fullerton,71,Wyoming,86,,
12/01/2001,Texas Southern,65,Northern Illinois,87,N,"Milwaukee, WI"
12/01/2001,Alabama St.,55,La Salle,42,N,"Iowa City, IA"
12/01/2001,Tennessee Tech,86,Eastern Michigan,79,,
12/01/2001,St. Peter's,61,NC Greensboro,77,,
12/01/2001,Chattanooga,56,Kent St.,75,,
12/01/2001,Brown,81,High Point,69,,
12/01/2001,Campbell,53,Furman,83,,
12/01/2001,Colgate,68,Cornell,55,,
12/01/2001,Lafayette,48,Columbia,52,,
12/01/2001,St. Bonaventure,82,Toledo,76,,
12/01/2001,Canisius,76,St. Joseph's (PA),82,,
12/01/2001,California,59,South Florida,79,,
12/01/2001,Austin Peay,60,Ball St.,81,,
12/01/2001,Cal Poly-SLO,75,Lipscomb,51,,
12/01/2001,Wichita St.,59,Oklahoma St.,61,,
12/01/2001,Eastern Kentucky,74,Memphis,111,,
12/01/2001,Howard,71,North Carolina A&T,64,,
12/01/2001,Savannah St.,35,Pittsburgh,87,,
12/01/2001,Loyola (MD),59,Rutgers,71,,
12/01/2001,Providence,71,Rhode Island,59,,
12/01/2001,Penn St.,63,Temple,75,,
12/01/2001,Cal Riverside,72,Montana St.,82,N,"Fresno, CA"
12/01/2001,Lamar,71,Michigan St.,80,,
12/01/2001,Augustana (IL),71,Eastern Illinois,87,,
12/01/2001,Southern,69,Centenary,99,,
12/01/2001,Southern California,60,Bradley,50,,
12/01/2001,Southern Mississippi,61,Arkansas St.,85,,
12/01/2001,Samford,68,Troy St.,65,,
12/01/2001,Northern Iowa,64,Missouri Kansas City,79,,
12/01/2001,St. Mary's (CA),51,Cal Santa Barbara,62,,
12/01/2001,Washington,98,San Diego,94,,
12/01/2001,Southern Methodist,69,Iowa,86,,
12/01/2001,Montana Tech,72,Idaho St.,96,,
12/01/2001,Texas El Paso,71,New Mexico St.,73,,
12/01/2001,Western Illinois,71,SE Missouri St.,58,,
12/01/2001,Pepperdine,74,Utah,81,,
12/01/2001,Sam Houston St.,58,Marquette,77,,
12/01/2001,Athens St.,63,Alabama A&M,77,,
12/01/2001,Georgia St.,59,Belmont,68,,
12/01/2001,Army,73,Yale,83,,
12/01/2001,St. Francis (NY),75,Quinnipiac,71,,
12/01/2001,Grambling,76,Missouri,100,,
12/01/2001,Texas Pan American,72,Minnesota,89,,
12/01/2001,Wisconsin Green Bay,57,Wisconsin,70,,
12/01/2001,Tennessee St.,63,Louisville,81,,
12/01/2001,Hofstra,67,Iona,54,N,"New York, NY"
12/01/2001,Baylor,60,Rice,75,,
12/01/2001,Illinois St.,82,Texas San Antonio,88,,
12/01/2001,George Mason,71,Mississippi,70,,
12/01/2001,Wright St.,61,Miami (OH),67,,
12/01/2001,Massachusetts,69,North Carolina St.,62,,
12/01/2001,Boston College,83,Michigan,74,,
12/01/2001,Kansas,105,Arizona,97,,
12/01/2001,Stetson,57,Jacksonville,67,,
12/01/2001,Indiana,60,Southern Illinois,72,,
12/01/2001,Western Michigan,62,Detroit,67,,
12/01/2001,Delaware St.,78,South Carolina St.,63,,
12/01/2001,Hampton,78,Morgan St.,70,,
12/01/2001,Norfolk St.,63,Coppin St.,59,,
12/01/2001,Arkansas Pine Bluff,75,Washington St.,91,,
12/01/2001,Bucknell,45,Villanova,69,,
12/01/2001,Middle Tennessee St.,53,Radford,72,,
12/01/2001,Charleston Southern,70,The Citadel,66,N,"North Charleston, SC"
12/01/2001,NC Asheville,72,Western Carolina,66,,
12/01/2001,IUPUI,56,Indiana St.,66,,
12/01/2001,Morehead St.,41,Dayton,85,,
12/01/2001,Jacksonville St.,53,Mercer,71,,
12/01/2001,Central Florida,66,Florida Atlantic,78,,
12/01/2001,Drexel,71,James Madison,58,,
12/01/2001,Nebraska Omaha,68,Wisconsin Milwaukee,87,N,"Ames, IA"
12/01/2001,Duquesne,41,Cincinnati,74,,
12/01/2001,Youngstown St.,72,Chicago St.,81,,
12/01/2001,Sacred Heart,133,Fairleigh Dickinson,130,,
12/01/2001,Stanford,75,Texas,83,N,"Chicago, IL"
12/01/2001,TCU,86,Texas Tech,99,,
12/01/2001,Coastal Carolina,47,College of Charleston,64,,
12/01/2001,Arkansas Monticello,73,West Virginia,105,,
12/01/2001,Wagner,65,Monmouth (NJ),69,,
12/01/2001,VA Commonwealth,65,Richmond,54,,
12/01/2001,Bethune Cookman,69,MD Eastern Shore,55,,
12/01/2001,UAB,69,Murray St.,74,,
12/01/2001,Texas A&M Corpus Chris,56,Illinois,80,,
12/01/2001,Rider,58,Towson,60,,
12/01/2001,Liberty,77,Appalachian St.,95,,
12/01/2001,Pennsylvania,61,American,51,,
12/01/2001,Marist,58,Bowling Green,61,,
12/01/2001,Air Force,52,Fresno St.,68,,
12/01/2001,Cal St. Northridge,70,San Diego St.,80,,
12/01/2001,Georgia Southern,64,UNLV,79,,
12/01/2001,St. Martin's,59,Eastern Washington,75,,
12/01/2001,Cal Davis,69,Cal Irvine,74,,
12/01/2001,Notre Dame,82,DePaul,55,,
12/01/2001,Stony Brook,59,Harvard,64,,
12/01/2001,Birmingham Southern,34,Butler,70,,
12/01/2001,Fordham,67,St. John's (NY),76,,
12/01/2001,Siena,66,Cleveland St.,83,,
12/01/2001,Gardner Webb,57,Kansas St.,75,,
12/01/2001,Boston University,61,Holy Cross,49,,
12/01/2001,New Hampshire,72,Buffalo,73,,
12/01/2001,Santa Clara,53,Nevada,78,,
12/01/2001,Boise St.,70,Idaho,44,,
12/01/2001,Xavier (OH),87,San Francisco,72,,
12/01/2001,Portland St.,58,Gonzaga,93,,
12/01/2001,Alcorn St.,55,New Mexico,87,,
12/01/2001,San Jose St.,64,Iowa St.,62,,
12/01/2001,New Orleans,55,SW Missouri St.,71,,
12/01/2001,McNeese St.,73,Louisiana Monroe,79,,
12/01/2001,MD Baltimore County,65,Robert Morris,80,,
12/01/2001,Colorado St.,58,South Carolina,66,,
12/01/2001,Illinois Chicago,65,Old Dominion,71,,
12/01/2001,Mount St. Mary's,54,St. Francis (PA),75,,
12/01/2001,Virginia Tech,61,Virginia,69,,
12/01/2001,Navy,79,Davidson,81,,
12/01/2001,Prairie View A&M,62,Arizona St.,100,,
12/01/2001,Louisiana Tech,98,Jackson St.,96,,
12/02/2001,Clemson,80,Duke,96,,
12/02/2001,Wofford,46,Nebraska,65,,
12/02/2001,Pacific,77,Montana,64,,
12/02/2001,Georgia Tech,77,North Carolina,83,,
12/02/2001,Tulane,65,Florida,81,,
12/02/2001,Princeton,53,Maryland,61,n,"Washington, DC"
12/02/2001,Lehigh,75,Vermont,83,,
12/02/2001,Loyola Chicago,72,Central Michigan,79,,
12/02/2001,Oakland,71,Purdue,89,,
12/02/2001,Northwestern St.,54,LSU,91,,
12/02/2001,William & Mary,74,Akron,62,,
12/02/2001,Western Kentucky,75,Vanderbilt,80,,
12/02/2001,Oregon,78,Portland,79,,
12/02/2001,NC Wilmington,54,Ohio St.,80,,
12/02/2001,Connecticut,84,George Washington,76,n,"Washington, DC"
12/02/2001,North Texas,69,Houston,75,,
12/02/2001,South Alabama,66,Mississippi St.,73,,
12/02/2001,Loyola Marymount,80,Texas A&M,78,,
12/02/2001,Syracuse,91,Albany (NY),65,,
12/03/2001,Howard,58,South Carolina St.,63,,
12/03/2001,Louisiana Monroe,43,Mississippi,78,,
12/03/2001,VMI,73,Virginia Tech,74,,
12/03/2001,Murray St.,66,Indiana St.,74,,
12/03/2001,Providence,48,South Carolina,67,,
12/03/2001,Temple,70,Wisconsin,67,,
12/03/2001,Miami (OH),63,Evansville,67,,
12/03/2001,St. Francis (NY),82,Central Connecticut,69,,
12/03/2001,Yale,75,Colgate,87,,
12/03/2001,Ithaca College,45,Cornell,77,,
12/03/2001,Missouri,69,St. Louis,67,,
12/03/2001,Florida International,59,Miami (FL),77,,
12/03/2001,Northeastern,74,Loyola (MD),63,,
12/03/2001,Nicholls St.,60,McNeese St.,67,,
12/03/2001,Butler,76,Lipscomb,56,,
12/03/2001,Detroit,95,Eastern Michigan,69,,
12/03/2001,Princeton,57,George Washington,60,n,"Washington, DC"
12/03/2001,Southern Utah,61,Cal St. Sacramento,72,,
12/03/2001,Chattanooga,68,Alabama,74,,
12/03/2001,Fisk,72,Tennessee St.,86,,
12/03/2001,Central Arkansas,57,Arkansas Little Rock,92,,
12/03/2001,Marshall,71,Winthrop,65,,
12/03/2001,Bethel (TN),57,Tennessee Martin,81,,
12/03/2001,Connecticut,65,Maryland,77,n,"Washington, DC"
12/03/2001,Hartford,38,Manhattan,76,,
12/03/2001,Hampton,81,Coppin St.,69,,
12/03/2001,Florida A&M,54,MD Eastern Shore,85,,
12/03/2001,Norfolk St.,79,Morgan St.,66,,
12/03/2001,Delaware St.,63,North Carolina A&T,76,,
12/03/2001,Castleton St.,62,Dartmouth,89,,
12/04/2001,Toledo,64,Siena,61,,
