date,visitor,visitor_score,home,home_score,notes,location
01/25/2003,Pepperdine,70,Loyola Marymount,67,,
01/25/2003,Radford,64,Charleston Southern,81,,
01/25/2003,MD Baltimore County,72,Long Island,73,1,
01/25/2003,Towson,60,Delaware,74,,
01/25/2003,Aurora,72,Eastern Illinois,80,,
01/26/2003,Binghamton,82,New Hampshire,71,,
01/26/2003,Florida St.,60,Wake Forest,71,,
01/26/2003,Syracuse,54,Miami FL,49,,
01/26/2003,Michigan St.,58,Michigan,60,,
01/26/2003,Holy Cross,49,American,72,,
01/26/2003,St. Peter's,57,Fairfield,79,n,"Bridgeport, CT"
01/26/2003,Oklahoma St.,79,Texas Tech,70,,
01/26/2003,Canisius,79,Loyola MD,65,,
01/26/2003,Maine,79,Stony Brook,81,,
01/26/2003,North Carolina,77,North Carolina St.,86,,
01/26/2003,Rutgers,75,West Virginia,86,,
01/26/2003,Texas Christian,79,Creighton,89,,
01/26/2003,Lafayette,48,Bucknell,68,,
01/26/2003,Army,61,Lehigh,78,,
01/26/2003,Siena,81,Marist,68,,
01/26/2003,Colgate,53,Navy,48,,
01/26/2003,Niagara,74,Rider,68,,
01/26/2003,Samford,48,Troy St.,66,,
01/27/2003,Morgan St.,71,Bethune Cookman,79,,
01/27/2003,Connecticut,74,St. John's,68,,
01/27/2003,NC Asheville,64,High Point,60,,
01/27/2003,NC Wilmington,58,George Mason,70,,
01/27/2003,Quinnipiac,90,Fairleigh Dickinson,100,,
01/27/2003,Central Connecticut,66,Monmouth,71,,
01/27/2003,MD Baltimore County,69,St. Francis NY,66,,
01/27/2003,Wagner,84,St. Francis PA,72,,
01/27/2003,Furman,67,Appalachian St.,83,,
01/27/2003,Virginia Military Inst,56,College of Charleston,81,,
01/27/2003,Western Carolina,63,NC Greensboro,62,,
01/27/2003,Georgia Southern,70,Wofford,73,,
01/27/2003,Belmont,69,Mercer,67,,
01/27/2003,The Citadel,64,Chattanooga,79,,
01/27/2003,Howard,61,Delaware St.,70,,
01/27/2003,Coppin St.,74,Florida A&M,69,1,
01/27/2003,Norfolk St.,83,North Carolina A&T,60,,
01/27/2003,Sacred Heart,66,Robert Morris,77,,
01/27/2003,Davidson,80,East Tennessee St.,71,,
01/27/2003,Texas A&M Corpus Chris,74,Oakland,87,,
01/27/2003,Ursinus,56,Princeton,99,,
01/27/2003,Manhattan,74,Seton Hall,70,,
01/27/2003,Detroit,80,Illinois Chicago,73,,
01/27/2003,Tennessee Martin,56,Austin Peay,64,,
01/27/2003,Murray St.,93,Tennessee St.,75,,
01/27/2003,Prairie View A&M,72,Arkansas Pine Bluff,57,,
01/27/2003,Southern,66,Alabama A&M,60,,
01/27/2003,Texas Southern,80,Mississippi Valley St.,75,,
01/27/2003,Texas,87,Kansas,90,,
01/27/2003,Alcorn St.,49,Alabama St.,75,,
01/27/2003,Nevada Las Vegas,75,New Mexico,66,,
01/27/2003,Hampton,69,South Carolina St.,77,,
01/28/2003,Wake Forest,81,Clemson,60,,
01/28/2003,Indiana,54,Michigan St.,61,,
01/28/2003,Texas A&M,68,Oklahoma,75,,
01/28/2003,Cleveland St.,67,St. Bonaventure,81,,
01/28/2003,Marshall,75,Ball St.,96,,
01/28/2003,Bowling Green,66,Ohio,60,1,
01/28/2003,Western Michigan,62,Toledo,75,,
01/28/2003,Duquesne,47,Richmond,84,,
01/28/2003,Appalachian St.,82,Gardner Webb,88,,
01/28/2003,Centenary (NJ),43,Stony Brook,89,,
01/28/2003,La Salle,66,Pennsylvania,79,,
01/28/2003,IUPU Ft. Wayne,52,Middle Tennessee St.,71,,
01/28/2003,Texas College,45,Centenary,96,,
01/28/2003,Drake,45,Southwest Missouri St.,65,,
01/28/2003,Florida,70,Louisiana St.,53,,
01/28/2003,Jacksonville St.,78,Savannah St.,73,,
01/28/2003,Fisk,51,Lipscomb,82,,
01/29/2003,North Carolina,68,Georgia Tech,88,,
01/29/2003,Florida St.,72,Virginia,85,,
01/29/2003,Massachusetts,55,Dayton,83,,
01/29/2003,Rhode Island,76,Fordham,68,,
01/29/2003,Boston College,95,Virginia Tech,71,,
01/29/2003,Old Dominion,72,Drexel,69,,
01/29/2003,Albany,68,Hartford,80,,
01/29/2003,Delaware,62,Hofstra,64,,
01/29/2003,Vermont,92,New Hampshire,75,,
01/29/2003,Binghamton,48,Northeastern,59,,
01/29/2003,Virginia Commonwealth,82,Towson,47,,
01/29/2003,Providence,57,Miami FL,60,,
01/29/2003,Elon,57,Radford,53,,
01/29/2003,William & Mary,61,James Madison,59,,
01/29/2003,St. Peter's,73,Loyola MD,54,,
01/29/2003,Miami OH,73,Eastern Michigan,58,,
01/29/2003,Central Michigan,78,Kent St.,82,,
01/29/2003,Wisconsin Green Bay,76,Youngstown St.,77,,
01/29/2003,Illinois Chicago,89,Wright St.,76,,
01/29/2003,Creighton,74,Indiana St.,46,,
01/29/2003,Syracuse,65,Rutgers,68,,
01/29/2003,West Virginia,69,Notre Dame,88,,
01/29/2003,Saint Joseph's,68,George Washington,74,,
01/29/2003,Boston University,63,Maine,53,,
01/29/2003,Seton Hall,93,Georgetown,82,1,
01/29/2003,Winthrop,72,Charleston Southern,69,1,
01/29/2003,St. Louis,55,Charlotte,62,,
01/29/2003,Rider,73,Marist,60,,
01/29/2003,Morris Brown,64,Eastern Kentucky,68,,
01/29/2003,South Carolina,56,Tennessee,60,,
01/29/2003,Georgia,91,Vanderbilt,94,,
01/29/2003,Mississippi St.,58,Mississippi,57,,
01/29/2003,Missouri,63,Nebraska,56,,
01/29/2003,Louisville,94,Southern Mississippi,65,,
01/29/2003,Michigan,60,Illinois,67,,
01/29/2003,East Carolina,48,Marquette,80,,
01/29/2003,Iowa St.,55,Oklahoma St.,68,,
01/29/2003,Minnesota,76,Penn St.,75,,
01/29/2003,Ohio St.,65,Purdue,70,,
01/29/2003,Northwestern,50,Wisconsin,69,,
01/29/2003,Wichita St.,74,Evansville,75,,
01/29/2003,Akron,101,Northern Illinois,100,2,
01/29/2003,Northern Iowa,71,Illinois St.,76,,
01/29/2003,Bradley,72,Southern Illinois,75,,
01/29/2003,Texas Christian,82,UAB,84,1,
01/29/2003,Cincinnati,52,DePaul,56,,
01/29/2003,Liberty,55,Birmingham Southern,72,,
01/29/2003,South Florida,57,Houston,59,,
01/29/2003,Colorado,56,Texas Tech,66,,
01/29/2003,Cal Poly,86,Long Beach St.,71,,
01/30/2003,Butler,60,Duke,80,,
01/30/2003,Coastal Carolina,76,NC Asheville,80,,
01/30/2003,Austin Peay,66,Morehead St.,59,,
01/30/2003,Mercer,77,Campbell,62,,
01/30/2003,Samford,73,Florida Atlantic,53,,
01/30/2003,Jacksonville St.,56,Jacksonville,57,,
01/30/2003,Arkansas St.,68,New Orleans,70,,
01/30/2003,Arkansas Little Rock,59,South Alabama,65,1,
01/30/2003,New Mexico St.,80,Denver,77,,
01/30/2003,Siena,74,Fairfield,71,,
01/30/2003,Belmont,60,Central Florida,58,,
01/30/2003,Troy St.,61,Gardner Webb,60,,
01/30/2003,Northern Arizona,97,Montana,93,1,
01/30/2003,Louisiana Lafayette,89,North Texas,58,,
01/30/2003,Oakland,90,Chicago St.,71,,
01/30/2003,Missouri Kansas City,78,Western Illinois,71,,
01/30/2003,Maryland Eastern Shore,76,Howard,83,,
01/30/2003,Tennessee St.,67,Southeast Missouri St.,87,,
01/30/2003,Sam Houston St.,62,Lamar,58,,
01/30/2003,Florida International,43,Western Kentucky,63,,
01/30/2003,Texas San Antonio,53,Southeast Louisiana,72,,
01/30/2003,Oral Roberts,71,Valparaiso,84,,
01/30/2003,Texas El Paso,56,Southern Methodist,80,,
01/30/2003,Eastern Washington,86,Idaho St.,88,2,
01/30/2003,Boise St.,76,Louisiana Tech,79,,
01/30/2003,Tennessee Tech,69,Eastern Illinois,61,,
01/30/2003,Stanford,82,Arizona,77,,
01/30/2003,McNeese St.,50,Louisiana Monroe,58,,
01/30/2003,UC Santa Barbara,70,UC Irvine,54,,
01/30/2003,Southwest Texas St.,52,Nicholls St.,48,,
01/30/2003,Texas Arlington,75,Northwestern St.,66,,
01/30/2003,California,70,Arizona St.,75,,
01/30/2003,North Carolina St.,60,Maryland,75,,
01/30/2003,IUPUI,56,Southern Utah,53,,
01/30/2003,sacramento st.,72,Montana St.,66,,
01/30/2003,Portland St.,64,Weber St.,77,,
01/30/2003,San Diego,65,Gonzaga,89,,
01/30/2003,Santa Clara,47,Portland,72,,
01/30/2003,Tulsa,57,San Jose St.,58,,
01/30/2003,Cal St. Northridge,54,Cal St. Fullerton,70,,
01/30/2003,Pacific,79,UC Riverside,71,,
01/30/2003,North Carolina A&T,53,South Carolina St.,59,,
01/30/2003,Oregon,96,UCLA,91,1,
01/30/2003,Oregon St.,83,Southern California,74,,
01/30/2003,Rice,70,Hawaii,85,,
01/31/2003,Hartford,50,Northeastern,51,,
01/31/2003,High Point,59,Winthrop,84,,
01/31/2003,Yale,65,Columbia,51,,
01/31/2003,Brown,70,Cornell,54,,
01/31/2003,Dartmouth,50,Pennsylvania,73,,
01/31/2003,Iona,64,Canisius,61,,
01/31/2003,Manhattan,71,Niagara,65,,
01/31/2003,Harvard,61,Princeton,67,,
01/31/2003,American,66,Lafayette,67,,
01/31/2003,Bucknell,62,Colgate,42,,
01/31/2003,Georgia St.,78,Stetson,71,,
01/31/2003,Lehigh,39,Holy Cross,63,,
01/31/2003,Navy,65,Army,46,,
01/31/2003,Pepperdine,77,San Francisco,87,,
01/31/2003,Loyola Marymount,60,St. Mary's,71,,
01/31/2003,Washington St.,67,Washington,81,,
02/01/2003,Georgetown,92,Notre Dame,93,2,
02/01/2003,Xavier,66,Richmond,52,,
02/01/2003,Charlotte,64,South Florida,67,,
02/01/2003,Oral Roberts,87,Western Illinois,77,,
02/01/2003,East Tennessee St.,94,Chattanooga,99,,
02/01/2003,Drexel,56,NC Wilmington,77,,
02/01/2003,Northwestern,52,Ohio St.,65,,
02/01/2003,Indiana,76,Louisville,95,,
02/01/2003,Kentucky,87,South Carolina,69,,
02/01/2003,Arkansas,66,Florida,77,,
02/01/2003,Rhode Island,53,Saint Joseph's,69,,
02/01/2003,Marist,79,Siena,74,,
02/01/2003,Youngstown St.,68,Wright St.,80,,
02/01/2003,Evansville,61,Northern Iowa,63,,
02/01/2003,Oklahoma,91,Kansas St.,89,1,
02/01/2003,Kansas,81,Nebraska,51,,
02/01/2003,Boston College,95,Connecticut,71,,
02/01/2003,Fordham,66,Massachusetts,76,,
02/01/2003,Temple,96,St. Bonaventure,77,,
02/01/2003,West Virginia,91,Villanova,83,,
02/01/2003,Elon,87,NC Asheville,93,2,
02/01/2003,Southern Mississippi,62,Memphis,80,,
02/01/2003,Bowling Green,71,Central Michigan,88,,
02/01/2003,Wisconsin Milwaukee,92,Loyola Chicago,91,,
02/01/2003,Virginia Military Inst,55,Furman,61,,
02/01/2003,College of Charleston,84,Georgia Southern,79,,
02/01/2003,Eastern Michigan,80,Akron,96,,
02/01/2003,Southern Illinois,94,Wichita St.,59,,
02/01/2003,Michigan,80,Minnesota,87,,
02/01/2003,East Carolina,56,Tulane,67,,
02/01/2003,St. Peter's,76,Rider,80,,
02/01/2003,Buffalo,55,Miami OH,57,,
02/01/2003,New Mexico,64,Brigham Young,80,,
02/01/2003,Ball St.,60,Northern Illinois,78,,
02/01/2003,The Citadel,65,Appalachian St.,75,,
02/01/2003,Arkansas Baptist,75,Centenary,124,,
02/01/2003,Marquette,82,Cincinnati,76,,
02/01/2003,Oklahoma St.,65,Texas,78,,
02/01/2003,Colorado,70,Missouri,73,,
02/01/2003,Cleveland St.,57,Butler,73,,
02/01/2003,Troy St.,100,Campbell,75,,
02/01/2003,Virginia,60,Georgia Tech,80,,
02/01/2003,Duquesne,58,George Washington,68,,
02/01/2003,Dayton,75,La Salle,70,,
02/01/2003,Kent St.,78,Western Michigan,71,,
02/01/2003,Delaware St.,71,Hampton,66,1,
02/01/2003,Maryland Eastern Shore,69,Morgan St.,90,,
02/01/2003,Bethune Cookman,64,South Carolina St.,87,,
02/01/2003,Wisconsin Green Bay,68,Illinois Chicago,81,,
02/01/2003,Fairleigh Dickinson,57,MD Baltimore County,63,,
02/01/2003,Tennessee,60,Auburn,57,,
02/01/2003,St. Francis PA,66,Sacred Heart,62,,
02/01/2003,Central Connecticut,80,Long Island,70,,
02/01/2003,Western Kentucky,65,Detroit,86,,
02/01/2003,Quinnipiac,76,St. Francis NY,91,,
02/01/2003,Penn St.,55,Wisconsin,86,,
02/01/2003,Louisiana St.,66,Alabama,75,,
02/01/2003,IUPUI,89,Chicago St.,69,,
02/01/2003,Stanford,58,Arizona St.,57,,
02/01/2003,Stephen F. Austin,71,Northwestern St.,59,,
02/01/2003,Bradley,74,Illinois St.,89,,
02/01/2003,South Alabama,63,Arkansas St.,83,,
02/01/2003,Louisiana Lafayette,95,Denver,80,,
02/01/2003,California,80,Arizona,95,,
02/01/2003,Mississippi St.,63,Georgia,67,,
02/01/2003,Pittsburgh,65,Syracuse,67,,
02/01/2003,Ohio,87,Marshall,85,2,
02/01/2003,Towson,54,George Mason,76,,
02/01/2003,Hofstra,69,James Madison,75,,
02/01/2003,Virginia Commonwealth,72,Old Dominion,69,,
02/01/2003,Brown,72,Columbia,59,,
02/01/2003,Harvard,59,Pennsylvania,75,,
02/01/2003,Robert Morris,72,Wagner,77,,
02/01/2003,Wofford,79,NC Greensboro,85,,
02/01/2003,Davidson,67,Western Carolina,57,,
02/01/2003,Belmont,76,Florida Atlantic,69,,
02/01/2003,Southwest Missouri St.,48,Indiana St.,44,,
02/01/2003,William & Mary,57,Delaware,91,,
02/01/2003,Virginia Tech,58,Providence,89,,
02/01/2003,Dartmouth,52,Princeton,57,,
02/01/2003,Coppin St.,68,Howard,60,,
02/01/2003,Florida A&M,86,North Carolina A&T,61,,
02/01/2003,Monmouth,58,Mount St. Mary's,42,,
02/01/2003,Austin Peay,86,Eastern Kentucky,77,,
02/01/2003,Samford,52,Central Florida,58,,
02/01/2003,Mercer,76,Gardner Webb,64,,
02/01/2003,Baylor,70,Iowa St.,74,,
02/01/2003,New Mexico St.,75,North Texas,82,,
02/01/2003,Yale,76,Cornell,47,,
02/01/2003,Mississippi,68,Vanderbilt,76,,
02/01/2003,Texas A&M Corpus Chris,59,Sam Houston St.,66,,
02/01/2003,Southwest Texas St.,77,Southeast Louisiana,82,2,
02/01/2003,Texas El Paso,57,Louisiana Tech,73,,
02/01/2003,Santa Clara,62,Gonzaga,96,,
02/01/2003,DePaul,57,St. Louis,65,,
02/01/2003,Tennessee Martin,70,Murray St.,89,,
02/01/2003,Arkansas Pine Bluff,63,Grambling,99,,
02/01/2003,Savannah St.,73,Lipscomb,96,,
02/01/2003,Coastal Carolina,65,Birmingham Southern,59,,
02/01/2003,Creighton,88,Drake,68,,
02/01/2003,Houston,61,Texas Christian,56,,
02/01/2003,Purdue,80,Iowa,77,1,
02/01/2003,Missouri Kansas City,71,Valparaiso,68,1,
02/01/2003,New Orleans,83,Arkansas Little Rock,85,1,
02/01/2003,Boise St.,88,Southern Methodist,85,1,
02/01/2003,Tennessee St.,67,Eastern Illinois,96,,
02/01/2003,Tennessee Tech,71,Southeast Missouri St.,75,,
02/01/2003,Texas Arlington,78,Louisiana Monroe,62,,
02/01/2003,Southern,87,Alcorn St.,93,,
02/01/2003,Mississippi Valley St.,73,Jackson St.,71,,
02/01/2003,Alabama St.,57,Prairie View A&M,63,,
02/01/2003,Alabama A&M,67,Texas Southern,72,1,
02/01/2003,IUPU Ft. Wayne,54,Texas Pan American,59,,
02/01/2003,Texas San Antonio,83,Nicholls St.,81,,
02/01/2003,Air Force,35,Utah,45,,
02/01/2003,Florida International,58,Middle Tennessee St.,60,,
02/01/2003,Northern Arizona,66,Montana St.,80,,
02/01/2003,Portland St.,57,Idaho St.,58,,
02/01/2003,Eastern Washington,61,Weber St.,74,,
02/01/2003,sacramento st.,59,Montana,66,,
02/01/2003,Oakland,85,Southern Utah,83,,
02/01/2003,San Diego,78,Portland,77,,
02/01/2003,Loyola Marymount,73,San Francisco,91,,
02/01/2003,Rice,71,San Jose St.,66,1,
02/01/2003,Pepperdine,67,St. Mary's,74,,
02/01/2003,Cal St. Northridge,71,UC Riverside,74,,
02/01/2003,Cal Poly,74,UC Irvine,68,,
02/01/2003,Pacific,62,Cal St. Fullerton,61,,
02/01/2003,Fresno St.,79,Nevada,92,,
02/01/2003,Colorado St.,72,San Diego St.,69,,
02/01/2003,Utah St.,60,Idaho,56,,
02/01/2003,Oregon St.,83,UCLA,79,,
02/01/2003,Wyoming,90,Nevada Las Vegas,80,,
02/01/2003,UC Santa Barbara,67,Long Beach St.,68,,
02/01/2003,Tulsa,67,Hawaii,73,,
02/01/2003,Texas Tech,59,Texas A&M,64,,
02/01/2003,Kentucky Christian,39,Morehead St.,88,,
02/02/2003,Rutgers,53,Seton Hall,58,,
02/02/2003,Illinois,65,Michigan St.,68,,
02/02/2003,Loyola MD,58,Maryland,85,,
02/02/2003,Clemson,56,North Carolina St.,78,,
02/02/2003,Hartford,71,Maine,82,,
02/02/2003,Stony Brook,77,New Hampshire,71,,
02/02/2003,Northeastern,89,Albany,80,1,
02/02/2003,Vermont,50,Binghamton,61,,
02/02/2003,Miami FL,74,St. John's,77,,
02/02/2003,Iona,74,Niagara,86,,
02/02/2003,Oregon,76,Southern California,91,,
02/02/2003,American,79,Army,64,,
02/02/2003,Lehigh,68,Colgate,77,,
02/02/2003,Bucknell,47,Holy Cross,69,,
02/02/2003,Navy,52,Lafayette,70,,
02/02/2003,Radford,64,High Point,75,,
02/02/2003,Manhattan,75,Canisius,72,,
02/02/2003,Wake Forest,79,North Carolina,75,,
02/02/2003,Duke,70,Florida St.,75,,
02/03/2003,Miami OH,60,Kent St.,70,,
02/03/2003,Mississippi Valley St.,77,Grambling,85,,
02/03/2003,Georgetown,80,Syracuse,88,,
02/03/2003,Saint Joseph's,92,Villanova,75,N,"Philadelphia, PA"
02/03/2003,Rider,87,Siena,77,,
02/03/2003,William & Mary,64,Hampton,62,,
02/03/2003,St. Francis NY,59,Central Connecticut,71,,
02/03/2003,St. Francis PA,89,Wagner,102,,
02/03/2003,Monmouth,80,MD Baltimore County,74,,
02/03/2003,Western Carolina,69,Appalachian St.,99,,
02/03/2003,NC Greensboro,69,College of Charleston,71,,
02/03/2003,Davidson,82,Wofford,98,,
02/03/2003,Georgia Southern,94,Chattanooga,97,,
02/03/2003,Furman,55,The Citadel,69,,
02/03/2003,Long Island,69,Quinnipiac,80,,
02/03/2003,Norfolk St.,56,Delaware St.,71,,
02/03/2003,South Carolina St.,69,Florida A&M,63,,
02/03/2003,Coppin St.,55,Maryland Eastern Shore,58,,
02/03/2003,Fairleigh Dickinson,81,Mount St. Mary's,83,2,
02/03/2003,Robert Morris,66,Sacred Heart,74,,
02/03/2003,Marshall,81,Eastern Michigan,90,,
02/03/2003,Savannah St.,71,Jacksonville St.,87,,
02/03/2003,North Carolina A&T,69,Bethune Cookman,78,,
02/03/2003,Morgan St.,53,Howard,74,,
02/03/2003,IUPU Ft. Wayne,70,Texas A&M Corpus Chris,68,,
02/03/2003,Arkansas Little Rock,76,Arkansas St.,86,,
02/03/2003,McNeese St.,65,Lamar,68,,
02/03/2003,Southwest Missouri St.,73,Evansville,58,,
02/03/2003,Arkansas Pine Bluff,62,Jackson St.,58,,
02/03/2003,Alabama A&M,67,Prairie View A&M,79,,
02/03/2003,Alabama St.,52,Texas Southern,58,,
02/03/2003,Kentucky St.,70,Western Kentucky,104,,
02/03/2003,Missouri,70,Kansas,76,,
02/03/2003,New Mexico,68,Utah,78,,
02/03/2003,Air Force,33,Brigham Young,65,,
02/03/2003,Colorado St.,57,Nevada Las Vegas,90,,
02/03/2003,Wyoming,70,San Diego St.,80,,
02/04/2003,Providence,61,Pittsburgh,68,,
02/04/2003,Texas Christian,67,South Florida,71,,
02/04/2003,Central Florida,98,Campbell,69,,
02/04/2003,Lipscomb,61,IUPUI,77,,
02/04/2003,Xavier,80,George Washington,68,,
02/04/2003,Virginia Military Inst,76,East Tennessee St.,93,,
02/04/2003,Florida Atlantic,59,Gardner Webb,57,,
02/04/2003,Texas A&M,69,Baylor,77,,
02/04/2003,East Carolina,49,Memphis,73,,
02/04/2003,UAB,80,Southern Mississippi,82,2,
02/04/2003,Centenary,84,Southern,56,,
02/04/2003,Illinois St.,71,Wichita St.,85,,
02/04/2003,Austin Peay,82,Tennessee St.,57,,
02/04/2003,Northern Iowa,75,Creighton,84,,
02/04/2003,Charlotte,59,Valparaiso,73,,
02/04/2003,Southeast Missouri St.,73,Eastern Illinois,85,,
02/04/2003,Tulane,65,Houston,58,,
02/04/2003,Florida,55,Kentucky,70,,
02/04/2003,Texas,80,Colorado,93,,
02/04/2003,Middlebury,75,Vermont,111,,
02/04/2003,SW Assemblies of God,63,Texas Pan American,100,,
02/05/2003,Connecticut,74,Virginia Tech,95,,
02/05/2003,Wisconsin,60,Purdue,78,,
02/05/2003,Cincinnati,71,Louisville,77,,
02/05/2003,Georgia Tech,67,Clemson,69,,
02/05/2003,Fordham,61,La Salle,74,,
02/05/2003,Albany,50,Boston University,78,,
02/05/2003,Drexel,82,Hofstra,76,,
02/05/2003,Stony Brook,78,Northeastern,60,,
02/05/2003,High Point,76,NC Asheville,78,,
02/05/2003,Radford,61,Winthrop,82,,
02/05/2003,Liberty,54,Elon,52,,
02/05/2003,James Madison,62,NC Wilmington,73,,
02/05/2003,Old Dominion,53,William & Mary,69,,
02/05/2003,Marshall,75,Western Michigan,79,,
02/05/2003,Notre Dame,72,Seton Hall,78,,
02/05/2003,Dayton,76,Duquesne,75,,
02/05/2003,St. Bonaventure,85,Rhode Island,91,,
02/05/2003,George Mason,71,Delaware,63,,
02/05/2003,New Hampshire,72,Maine,77,,
02/05/2003,St. John's,82,Boston College,84,,
02/05/2003,Towson,60,Virginia Commonwealth,97,,
02/05/2003,Toledo,67,Akron,78,,
02/05/2003,Massachusetts,45,Tennessee,71,,
02/05/2003,Alabama,70,Arkansas,81,,
02/05/2003,Kansas St.,55,Oklahoma St.,63,,
02/05/2003,Vanderbilt,60,Mississippi St.,82,,
02/05/2003,Minnesota,68,Ohio St.,73,,
02/05/2003,Wright St.,62,Illinois Chicago,77,,
02/05/2003,Mississippi,71,Auburn,77,,
02/05/2003,South Carolina,58,Louisiana St.,71,,
02/05/2003,Denver,77,Western Kentucky,81,,
02/05/2003,Charleston Southern,60,Birmingham Southern,63,,
02/05/2003,Clark (GA),82,Morris Brown,89,,
02/05/2003,Iowa,75,Penn St.,55,,
02/05/2003,Indiana St.,51,Bradley,63,,
02/05/2003,Stephen F. Austin,52,Texas Arlington,60,,
02/05/2003,St. Louis,64,Marquette,68,,
02/05/2003,North Carolina,74,Duke,83,,
02/05/2003,Indiana,61,Northwestern,74,,
02/05/2003,Weber St.,82,Idaho St.,76,,
02/05/2003,Nebraska,49,Texas Tech,75,,
02/05/2003,St. Mary's,69,San Diego,76,,
02/05/2003,UC Riverside,61,UC Irvine,78,,
02/05/2003,UCLA,85,Southern California,86,,
02/05/2003,Gonzaga,78,Pepperdine,63,,
02/06/2003,North Carolina St.,58,Wake Forest,73,,
02/06/2003,Binghamton,51,Hartford,65,,
02/06/2003,Ohio,68,Ball St.,82,,
02/06/2003,Northern Illinois,70,Buffalo,61,,
02/06/2003,Loyola Chicago,63,Youngstown St.,65,,
02/06/2003,MD Baltimore County,49,Central Connecticut,63,,
02/06/2003,Wagner,62,Fairleigh Dickinson,68,,
02/06/2003,Sacred Heart,53,Monmouth,73,,
02/06/2003,Long Island,98,St. Francis PA,94,,
02/06/2003,Arkansas St.,67,Florida International,65,,
02/06/2003,Jacksonville St.,78,Mercer,84,,
02/06/2003,Mount St. Mary's,82,Quinnipiac,87,,
02/06/2003,Canisius,68,Fairfield,72,,
02/06/2003,Marist,53,Manhattan,74,,
02/06/2003,St. Francis NY,77,Robert Morris,72,,
02/06/2003,Kent St.,73,Bowling Green,67,,
02/06/2003,Stetson,71,Samford,79,,
02/06/2003,Detroit,50,Wisconsin Milwaukee,61,,
02/06/2003,North Texas,55,Middle Tennessee St.,76,,
02/06/2003,Morehead St.,79,Southeast Missouri St.,69,,
02/06/2003,Murray St.,83,Tennessee Tech,91,,
02/06/2003,Hawaii,65,Louisiana Tech,66,,
02/06/2003,Georgia St.,81,Troy St.,99,,
02/06/2003,Cleveland St.,56,Wisconsin Green Bay,89,,
02/06/2003,Southern Illinois,65,Drake,64,,
02/06/2003,South Alabama,60,Louisiana Lafayette,67,,
02/06/2003,San Jose St.,69,Southern Methodist,82,,
02/06/2003,Eastern Kentucky,76,Eastern Illinois,95,,
02/06/2003,Jacksonville,52,Belmont,84,,
02/06/2003,Stanford,64,Oregon,79,,
02/06/2003,Tennessee Martin,95,Tennessee St.,75,,
02/06/2003,Cal St. Fullerton,73,Long Beach St.,79,,
02/06/2003,Lamar,74,Nicholls St.,62,,
02/06/2003,Sam Houston St.,74,Southeast Louisiana,69,,
02/06/2003,Virginia,86,Maryland,78,,
02/06/2003,Louisiana Monroe,86,Southwest Texas St.,102,,
02/06/2003,Northwestern St.,73,Texas San Antonio,63,,
02/06/2003,Fresno St.,76,Texas El Paso,63,,
02/06/2003,New Orleans,60,New Mexico St.,78,,
02/06/2003,Nevada,67,Boise St.,64,,
02/06/2003,Idaho,68,Cal Poly,65,,
02/06/2003,Utah St.,50,UC Santa Barbara,62,,
02/06/2003,Arizona St.,87,Washington St.,54,,
02/06/2003,California,84,Oregon St.,71,,
